prompt,image_filename,image_path
**Color Photo of new choreography by La La La Human Steps. Panoramic Shot. Iconic Choreography. Contemporary Dance. A High Jump.** - Upscaled by <@673538751275859989>,image_26639.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26639.png
"**<https://s.mj.run/gkj2qe9_Wgw> cinematic dark fantasy sorrow lillies thornes clouds rain embers, long dark haired gothic beautiful girl with symetrical features and pale skin, blowing wind --ar 16:9** - <@171319356993699857>",image_26640.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26640.png
"**<https://s.mj.run/Z4UsmXjE6YU> wide-view,gigantic realistic motorcycle shape house and Kawasaki motorcycle, animation city,huge, sophisticated beautiful color illustration, top gun, unreal engine 5, trending on artstation and Pinterest --w 1920 --h 1080** - <@410392306366283778>",image_26663.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26663.png
"**a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26667.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26667.png
"**<https://s.mj.run/BE2Ef6hx1OE> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_26676.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26676.png
"**<https://s.mj.run/7yhD1DZmce8> litter of kittens, modeled in Poser, redshift render, style Veerle Ritstier, UHD, --aspect 16:9 --iw 0.9 --fast** - <@873483547866976256> (relaxed)",image_26685.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26685.png
"**<https://s.mj.run/csKmbUrBdNM> litter of kittens, modeled in Poser, redshift render, style Veerle Ritstier, --iw 1.5 --aspect 16:9 --fast** - <@873483547866976256> (relaxed)",image_26702.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26702.png
"**<https://s.mj.run/b1dYipVjUfg> litter of kittens, modeled in Poser, redshift render, style Veerle Ritstier, --iw 1.5 --aspect 16:9 --fast** - <@873483547866976256> (relaxed)",image_26704.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26704.png
"**<https://s.mj.run/gKflYYYnu64> litter of kittens, modeled in Poser, redshift render, style Veerle Ritstier, --iw 1.5 --aspect 16:9 --fast** - <@873483547866976256> (relaxed)",image_26706.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26706.png
"**a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26716.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26716.png
"**<https://s.mj.run/jaIDqz61Klg> litter of kittens, style 70s psychedelic mushroom art, --iw 2 --aspect 16:9 --fast** - <@873483547866976256> (relaxed)",image_26737.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26737.png
"**<https://s.mj.run/AHZqZPZvt5Y> litter of kittens, style 70s psychedelic mushroom art, --iw 2 --aspect 16:9 --fast** - <@873483547866976256> (relaxed)",image_26739.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26739.png
"**<https://s.mj.run/qZrOxcWcc98> character design the banyan tree wrapped around skull above a coy pond, cinematic shot nebula octane render realism 8k highly detailed and intricate hd, dynamic lighting,** - <@703784144139976765>",image_26744.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26744.png
"**a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26760.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26760.png
"**a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26761.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26761.png
"**a logo for Stand up paddle boarding , sup** - <@802441290389389362> (relaxed)",image_26762.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26762.png
"**<https://s.mj.run/0a_-nVPrfIk> a logo for Stand up paddle boarding , sup,minimalist** - <@802441290389389362> (relaxed)",image_26821.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26821.png
"**<https://s.mj.run/VhbJ4y983P0> character design the banyan tree wrapped around skull cinematic shot nebula octane render realism 8k highly detailed and intricate hd, dynamic lighting,** - Upscaled by <@703784144139976765>",image_26833.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26833.png
"**<https://s.mj.run/iriAfQvkxyA> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_26834.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26834.png
"**die cut sticker , a cute girl on the sup** - Upscaled by <@802441290389389362> (relaxed)",image_26862.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26862.png
"**<https://s.mj.run/kHLDoz5g0D8> multicolored blacklight graffiti painting of a cute white tiger face made of wires, by Beeple** - <@979016566094045215> (relaxed)",image_26864.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26864.png
"**<https://s.mj.run/DixXoIGU9Pc> die cut sticker , a cute girl on the sup** - <@802441290389389362> (relaxed)",image_26865.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26865.png
"**wide-view,gigantic realistic F-16 Fighting Falcon house ,animation city,huge, sophisticated beautiful color illustration, top gun, unreal engine 5, trending on artstation and Pinterest --w 1920 --h 1080** - <@410392306366283778>",image_26875.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26875.png
"**<https://s.mj.run/b8p3B3pUgCo> sleepless through space, cinematic, epic, octane render, high detailed, noble, trendy on artstation, concept art, illustration, majestic, ligree, --aspect 3:4** - <@264159385700401153> (relaxed)",image_26876.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26876.png
"**<https://s.mj.run/xusVX6foMvQ> character design the banyan tree wrapped around skull cinematic shot nebula octane render realism 8k highly detailed and intricate hd, dynamic lighting, --uplight** - Upscaled (Light) by <@703784144139976765>",image_26878.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26878.png
"**<https://s.mj.run/Ytc8epJ079A> multicolored blacklight graffiti painting of a cute cartoon Mouse with Pixar,disney,colorful, volumetric lighting, 4k, photorealistic, by Beeple,cinematic, hyper detailed** - Upscaled by <@979016566094045215> (relaxed)",image_26884.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26884.png
"**character design the banyan tree wrapped around skull cinematic shot nebula octane render realism 8k highly detailed and intricate hd, dynamic lighting,** - Upscaled by <@703784144139976765>",image_26888.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26888.png
"**<https://s.mj.run/ZeQzu7mxUZw> synchronized swimming bright swimsuits:45 bullet dodging, bullet time style::25 dynamic futurism::20 oil painting on linen in the style of George Bellows::40 —iw 30 —ar 49:7** - Upscaled by <@834120097685045298> (relaxed)",image_26928.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26928.png
**<https://s.mj.run/ZeQzu7mxUZw>> dynamic futurism::60 oil painting on linen in the style of George Bellows::40 oil painting on linen in the style of George Braque::40 —iw 30 —ar 49:7** - Upscaled by <@834120097685045298> (relaxed),image_26929.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26929.png
"**die cut sticker , a cute girl on the sup** - <@802441290389389362> (relaxed)",image_26948.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26948.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26949.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26949.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_26950.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26950.png
**<https://s.mj.run/e8gLP3Y6vvw> firework in suprematism** - Upscaled by <@691736781108019310>,image_26978.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26978.png
"**/peaceful rest, mucha Alphonse,  nuclear, radioactive, forest, ar 16:9** - <@952184187866202182>",image_26979.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26979.png
**<https://s.mj.run/e8gLP3Y6vvw> firework in suprematism** - <@691736781108019310>,image_26984.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_26984.png
"**<https://s.mj.run/EZgc2Gl3KT0> multicolored blacklight graffiti painting of a Beautiful mouse god with sunglasses and necklace : : Beksinkski : : 4k symmetrical portrait, retro dark vintage sci-fi** - Upscaled by <@979016566094045215> (relaxed)",image_27037.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27037.png
**<https://s.mj.run/Yvn2CUBrqNk> black paper::2 intricate::2 Sequoia in the middle of ocean by Kandinsky::4 woodcut painting of triangle whales and circles in suprematism::3 --w 1024 --h 1415** - <@691736781108019310>,image_27038.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27038.png
"**<https://s.mj.run/YoIN_I-LjSg> beautiful woman, tied by many roots, anicent trees , legends of the cryptids, flowers , birds , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - <@958942713489801246>",image_27043.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27043.png
"**<https://s.mj.run/YoIN_I-LjSg> beautiful woman, tied by many roots, anicent trees , legends of the cryptids, flowers , birds , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - <@958942713489801246>",image_27058.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27058.png
"**<https://s.mj.run/6KTaldwvdlY> beautiful woman, tied by many roots, anicent trees , legends of the cryptids, flowers , birds , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - <@958942713489801246>",image_27072.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27072.png
"**<https://s.mj.run/-btU9YzPlcg> beautiful woman, tied by many roots, anicent trees , legends of the cryptids, flowers , birds , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - <@958942713489801246>",image_27076.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27076.png
"**mediocre world, woodcut** - <@691736781108019310>",image_27077.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27077.png
"**<https://s.mj.run/df0135poX68> beautiful woman, tied by many roots, anicent trees , legends of the cryptids, flowers , birds , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - Upscaled (Light, Max) by <@958942713489801246>",image_27078.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27078.png
"**<https://s.mj.run/03BbNRTHARI> forest, sun --ar 3:4** - Upscaled by <@713319244347211797>",image_27119.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27119.png
"**<https://s.mj.run/03BbNRTHARI> forest, sun --ar 3:4** - Upscaled by <@713319244347211797>",image_27120.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27120.png
"**<https://s.mj.run/RYo5XKvdEPA> beautiful woman, tied by many roots, anicent trees , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - <@958942713489801246>",image_27126.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27126.png
"**<https://s.mj.run/TIEjWjf-bQQ> beautiful woman, tied by many roots, anicent trees , Dark Soul 3, Dark Soul, Dark Fantasy, Ruan Jia, Artstation trending , artstation by Krenz Cushart, 4k resolution, cinematic ,insanely detail and intricate, matte painting, cinematic, artstation trending, cgsociety, by james gurney, wes burt, craig mullins, edmund blair leighton —ar 1:2 —uplight —no blur** - <@958942713489801246>",image_27160.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27160.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_27161.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27161.png
"**<https://s.mj.run/OJ5uvttv528> multicolored blacklight graffiti painting of a Beautiful cow god with VR headset and necklace : : Beksinkski : : 4k symmetrical portrait, retro dark vintage sci-fi** - <@979016566094045215> (relaxed)",image_27208.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27208.png
**<https://s.mj.run/1sKO_Z0XRTw> Coheed and Cambria depicted as holy people of worship** - <@748270788125261924> (relaxed),image_27314.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27314.png
"**<https://s.mj.run/1OQBFGN2NW0> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_27363.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27363.png
"**<https://s.mj.run/HQ5gwMHSj7w> Focus on a slender tabby cat, very furry, beautiful large slanted eyes, modeled in Poser, style Anne Anderson, swirling golden wisps background, UHD --aspect 1:3 --fast** - <@873483547866976256> (relaxed)",image_27368.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27368.png
"**<https://s.mj.run/V6VIfe_3GW8> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_27369.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27369.png
"**<https://s.mj.run/vJkfVySJaiU> die cut sticker , a cute boy on the sup** - <@802441290389389362> (relaxed)",image_27370.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27370.png
Unexpected error :c :Failed to request GET job-status due to non-JSON response.,image_27374.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27374.png
"**die cut sticker , a cute bikini girl on the sup** - <@802441290389389362> (relaxed)",image_27375.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27375.png
"**die cut sticker , a bikini girl on the sup** - <@802441290389389362> (relaxed)",image_27376.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27376.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_27585.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27585.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_27630.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27630.png
**concrete stairs endless Soviet brutalist all different sizes and angles depth of field golden hour sunset --aspect 9:19** - <@986404200177094667> (relaxed),image_27651.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27651.png
"**<https://s.mj.run/cKBwFOiAx-s> stunning devil of horror:: photography of a satan wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8 --stop 80** - <@688517415285555389>",image_27655.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27655.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_27674.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27674.png
"**<https://s.mj.run/GvUF5QTEb_c> a ginger spirit god, creepy, studio ghibli** - Upscaled by <@941060375502270505>",image_27689.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27689.png
"**<https://s.mj.run/K0Un1nuHkzg> a ginger spirit god, creepy, studio ghibli** - <@941060375502270505>",image_27690.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27690.png
"**stunning devil of horror:: photography of a satan wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8 --stop 80** - Upscaled (Light) by <@688517415285555389>",image_27727.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27727.png
"**stunning muse of beauty:: photography of a sata  wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8 --stop 20** - <@688517415285555389>",image_27743.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27743.png
"**<https://s.mj.run/SkK7U-Ep57Q> stunning muse of beauty:: photography of a devil wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8** - <@688517415285555389>",image_27748.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27748.png
"**stunning muse of beauty:: photography of a devil wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8** - <@688517415285555389>",image_27750.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27750.png
"**<https://s.mj.run/9-e53RHKAeg> stunning satan of beauty:: photography of a cute asian devil wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8** - <@688517415285555389>",image_27779.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27779.png
"**<https://s.mj.run/4l9j28nZaV0> stunning satan of beauty:: photography of a cute asian devil wrapped in a silk sarong in the wind, anime waifu style character, clean soft lighting, backlit beautiful face, clean brush stroke, 8k character concept art, by WLOP and artgerm, 3d, --ar 2:3 --uplight --iw 1.8** - <@688517415285555389>",image_27781.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27781.png
"**a painting of a French village in the sky at night, cinematic, —ar 9:16** - <@941060375502270505>",image_27782.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27782.png
"**a set of snake ,designer toy, art toy ,in stylized style, pixar style, --ar 16:9** - <@802441290389389362> (relaxed)",image_27797.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27797.png
"**<https://s.mj.run/SXhxjf1pzIw> multicolored blacklight graffiti painting of a cute smiling baby cow with Pixar,disney,colorful, volumetric lighting, 4k, photorealistic, by Beeple, cinematic, hyper detailed** - <@979016566094045215> (relaxed)",image_27799.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27799.png
"**a set of snake ,designer toy, art toy ,in stylized style, pixar style, --ar 16:9** - <@802441290389389362> (relaxed)",image_27801.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27801.png
"**mystical cat shrouded in colorful smoke whisps, glowing eyes, glowing chaos magic, occult, twisted, all seeing eye** - <@412798156477169664> (relaxed)",image_27814.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27814.png
**hedge maze surreal labyrinth steps levels raygun gothic style retro futuristic paths crossroads sunset golden bushes cypress trees random cubist sculptures hour octane render ghibli matte painting --aspect 9:19** - <@986404200177094667> (relaxed),image_27835.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27835.png
"**<<https://s.mj.run/wOX3xoboHZo>> giant golem made out of swords like the iron throne in game of thrones, metal, shiny pieces of armor embedded,glints,  spikes, spears::1, urchin, shadow of the colossus::2, godzilla, on a spooky battlefield with ground fog, morning light, painted by craig mullins and caspar david friedrich, volumetric lighting::1 —ar 2:3** - <@249397224176353281> (metered, fast)",image_27848.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27848.png
******retro futuristic raygun gothic style favela Brazil house street hills roads steps staircases MC Escher octane render depth of field hedges flowerbeds dramatic lighting master gardener Ghibli matte painting  --aspect 9:18** - Upscaled (Max) by <@986404200177094667> (relaxed),image_27891.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_27891.png
"**alien fridge full of food, Pharaonic patterns, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - Upscaled by <@382289069012680704> (relaxed)",image_28045.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28045.png
**beers and cameras** - <@367009438458052609>,image_28142.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28142.png
"**aerial view of surrealistic alien monument, Pharaonic patterns, sunset, highly detailed and intricate, hyper realistic, yellow and blue, sci fi, artstation, octane render, 8k --ar 7:5** - <@382289069012680704> (relaxed)",image_28168.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28168.png
"**a dead world, digital art --aspect 16:9** - Upscaled by <@697301044765655100> (relaxed)",image_28215.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28215.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_28444.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28444.png
"**<https://s.mj.run/HABIEIPD8O0> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_28447.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28447.png
**Full Body Action Pose Gunmetal Gray Gundam Exosuit Jaeger Mech Suit With Elaborate Helmet Damaged Surface Imperfections::2 3D Hyper Detailed Photorealistic Anamorphic Bokeh Chromatic Aberration Large Depth Of Field In Focus:: Unreal Octane Redshift Blender Houdini Artstation:: 8k High Definition --ar 16:9** - <@983731695691907102>,image_28448.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28448.png
"**<https://s.mj.run/KvXw6VBy80g> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_28465.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28465.png
"**<https://s.mj.run/KvXw6VBy80g> A full body shot of a tabby cat, --iw 1.5 --fast** - <@873483547866976256> (relaxed)",image_28467.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28467.png
"Progress images have been disabled. Don't worry, the results will still be sent when it completes.",image_28468.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28468.png
**<https://s.mj.run/9d9W9efPucU> retro-futuristic impossible asymmetrical soviet brutalist random architecture utopia plants everywhere roads highways vehicles overpass weird bizarre unique raygun gothic style crowded maximalist highly detailed environment perspective vanishing point horizon octane render sunset golden hour --aspect 9:19** - <@986404200177094667> (relaxed),image_28471.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28471.png
**Full Body Action Pose Gunmetal Gundam Exosuit Jaeger Mech Suit With Elaborate Helmet Guns Battle Damaged::2 Anamorphic Bokeh Unreal Octane Redshift Blender Houdini Artstation:: 3D Hyper Detailed Photorealistic:: 8k Cinematic High Definition --no Orange Or Yellow --ar 16:9** - <@983731695691907102>,image_28472.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28472.png
**futuristic rock climbing shoe in the style of a concept sketch** - <@715466433164869643>,image_28488.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28488.png
**<https://s.mj.run/7pCsnaGcMlI> Full Body Action Pose Gunmetal Gundam Exosuit Jaeger Mech Suit With Big Gun::2 Surface Imperfections Battle Damage Unreal Octane Redshift Blender Houdini Artstation:: Hyper Detailed Realistic:: 8k Cinematic High Definition --no Orange Or Yellow --ar 16:9** - <@983731695691907102>,image_28489.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28489.png
**Full Body Action Pose Gundam Exosuit Jaeger Mech Suit MLNDR NFT In Focus Unreal Octane Redshift Arnold Blender Houdini X-Particles Artstation Hyper Detailed Realistic Mayan Paracas Motif Muncha Intricate Hard Surface Robotech 8k Cinematic High Definition --no Orange Yellow --wallpaper** - <@983731695691907102>,image_28524.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28524.png
**<https://s.mj.run/e0aWHgRYvo4> a massive ice cave with giant icicles and aliens** - <@810251041538179102>,image_28526.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28526.png
**dark void inside the brain** - <@361704877832929282>,image_28542.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28542.png
"**mystical cat shrouded in colorful smoke whisps, glowing eyes, glowing chaos magic, occult, twisted, all seeing eye, shallow depth of field, DnD Observer** - <@412798156477169664> (relaxed)",image_28561.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28561.png
**hedge maze labyrinth endless gardening topiary overgrown unkempt master gardener design hyper maximalist highly detailed environment golden hour unreal engine ghibli matte painting perspective vanishing point horizon --aspect 9:19** - <@986404200177094667> (relaxed),image_28808.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28808.png
"**<https://s.mj.run/V78tOHPY4VM> Black Dragon Head Emblem Resting In A Thick Viscous Storm Cloud:: Simple Composition Photorealistic Dark Background:: Ian Miller, Geoffroy Pithon, James Jean, H.C. Berann, Mucha, Eizin Suzuki, Giger:: 8k Cinematic High Resolution Unreal Octane Houdini Redshift Cycles Blender Artstation --wallpaper** - <@983731695691907102>",image_28811.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28811.png
"**<https://s.mj.run/PUeR_nnZr6c> androgynous cyborg, red Glas, black cables, liquid, blue fire, studio light** - Upscaled (Max) by <@797513787133394944>",image_28820.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28820.png
"**<https://s.mj.run/PUeR_nnZr6c> androgynous cyborg, red Glas, black cables, liquid, blue fire, studio light** - Upscaled by <@797513787133394944>",image_28826.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28826.png
"**<https://s.mj.run/PUeR_nnZr6c> androgynous cyborg, red Glas, black cables, liquid, blue fire, studio light** - Upscaled by <@797513787133394944>",image_28828.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28828.png
"**A beautiful painting of one lighthouse, shining its light across a tumultuous sea by Ivan Aivazovsky :: --ar 2:1** - <@713319244347211797>",image_28961.png,D:\My Work - Personal\Genevieve\Preprocessed\Sorted\1664x1664\image_28961.png
